Sample	Reads_number	Unique_best_hit	Mapping_efficiency	No_alignments	Total_Cs	Total_CsM_CpG	Total_CsM_CHG	Total_CsM_CHH	Total_CsM_UNKNOWN	Total_CsU_CpG	CsM_CpG	CsM_CHG	CsM_CHH	CsM_UNKNOWN
sampling_872_521_trimmed.fastq	801	452	56.4%	209	7935	522	8	30	0	237	68.8%	0.4%	0.6%	0.0%
sampling_872_522_trimmed.fastq	807	453	56.1%	202	7761	466	11	20	0	236	66.4%	0.6%	0.4%	0.0%
sampling_872_523_trimmed.fastq	806	452	56.1%	234	7974	499	8	29	0	166	75.0%	0.4%	0.6%	0.0%
sampling_872_524_trimmed.fastq	806	445	55.2%	197	7509	446	7	33	1	199	69.1%	0.4%	0.7%	11.1%
sampling_872_525_trimmed.fastq	809	457	56.5%	214	7964	515	15	40	0	195	72.5%	0.7%	0.8%	0.0%
sampling_872_526_trimmed.fastq	800	440	55.0%	213	7640	466	8	34	0	173	72.9%	0.4%	0.7%	0.0%
sampling_872_527_trimmed.fastq	816	463	56.7%	212	7801	493	8	40	0	190	72.2%	0.4%	0.8%	0.0%
sampling_872_528_trimmed.fastq	806	447	55.5%	217	7620	459	13	22	0	191	70.6%	0.7%	0.4%	0.0%
sampling_872_529_trimmed.fastq	814	442	54.3%	220	7547	466	16	25	0	215	68.4%	0.8%	0.5%	0.0%
sampling_872_52_trimmed.fastq	794	439	55.3%	203	7496	444	13	26	1	235	65.4%	0.7%	0.5%	14.3%
sampling_872_530_trimmed.fastq	803	473	58.9%	194	8145	538	11	25	0	249	68.4%	0.5%	0.5%	0.0%
sampling_872_531_trimmed.fastq	816	457	56.0%	230	8113	493	14	33	0	281	63.7%	0.7%	0.6%	0.0%
sampling_872_532_trimmed.fastq	808	437	54.1%	207	7376	456	14	38	0	161	73.9%	0.7%	0.8%	0.0%
sampling_872_533_trimmed.fastq	810	436	53.8%	227	7505	464	11	37	0	178	72.3%	0.6%	0.8%	0.0%
sampling_872_534_trimmed.fastq	813	475	58.4%	201	8170	504	13	29	0	207	70.9%	0.6%	0.5%	0.0%
sampling_872_535_trimmed.fastq	804	462	57.5%	193	7951	504	11	35	1	179	73.8%	0.6%	0.7%	25.0%
sampling_872_536_trimmed.fastq	801	462	57.7%	206	7926	524	13	32	0	214	71.0%	0.6%	0.6%	0.0%
sampling_872_537_trimmed.fastq	817	450	55.1%	229	7939	517	14	32	0	176	74.6%	0.7%	0.6%	0.0%
sampling_872_538_trimmed.fastq	799	436	54.6%	219	7522	475	13	24	0	204	70.0%	0.7%	0.5%	0.0%
sampling_872_539_trimmed.fastq	809	426	52.7%	228	7453	467	16	35	0	221	67.9%	0.8%	0.7%	0.0%
sampling_872_53_trimmed.fastq	805	447	55.5%	205	7661	472	12	31	0	209	69.3%	0.6%	0.6%	0.0%
sampling_872_540_trimmed.fastq	824	484	58.7%	199	8046	488	17	46	0	225	68.4%	0.8%	0.9%	0.0%
sampling_872_541_trimmed.fastq	800	437	54.6%	220	7736	493	11	26	0	208	70.3%	0.6%	0.5%	0.0%
sampling_872_542_trimmed.fastq	809	437	54.0%	218	7482	440	11	34	0	187	70.2%	0.6%	0.7%	0.0%
sampling_872_543_trimmed.fastq	805	461	57.3%	209	7908	505	7	30	0	192	72.5%	0.4%	0.6%	
sampling_872_544_trimmed.fastq	803	462	57.5%	198	7868	511	14	25	0	196	72.3%	0.7%	0.5%	0.0%
sampling_872_545_trimmed.fastq	788	441	56.0%	215	7742	496	9	34	0	260	65.6%	0.5%	0.7%	0.0%
sampling_872_546_trimmed.fastq	809	443	54.8%	228	7703	525	16	18	0	204	72.0%	0.8%	0.4%	0.0%
sampling_872_547_trimmed.fastq	802	437	54.5%	217	7416	497	13	27	0	204	70.9%	0.7%	0.6%	0.0%
sampling_872_548_trimmed.fastq	800	439	54.9%	213	7499	421	15	41	0	162	72.2%	0.8%	0.8%	0.0%
sampling_872_549_trimmed.fastq	812	456	56.2%	207	7945	544	10	20	1	194	73.7%	0.5%	0.4%	20.0%
sampling_872_54_trimmed.fastq	809	452	55.9%	201	7935	508	19	38	0	276	64.8%	0.9%	0.7%	0.0%
sampling_872_550_trimmed.fastq	808	450	55.7%	220	7576	511	16	32	0	218	70.1%	0.8%	0.7%	0.0%
sampling_872_551_trimmed.fastq	814	425	52.2%	220	7348	433	16	26	0	183	70.3%	0.8%	0.5%	
sampling_872_552_trimmed.fastq	817	440	53.9%	228	7353	456	16	28	0	187	70.9%	0.8%	0.6%	0.0%
sampling_872_553_trimmed.fastq	809	437	54.0%	210	7485	437	11	31	0	222	66.3%	0.6%	0.6%	0.0%
sampling_872_554_trimmed.fastq	816	457	56.0%	209	8042	560	14	30	0	238	70.2%	0.7%	0.6%	0.0%
sampling_872_555_trimmed.fastq	807	465	57.6%	194	8253	489	14	44	0	251	66.1%	0.7%	0.8%	0.0%
sampling_872_556_trimmed.fastq	813	456	56.1%	205	8068	592	12	25	0	233	71.8%	0.6%	0.5%	0.0%
sampling_872_557_trimmed.fastq	790	442	55.9%	203	7606	468	15	27	0	179	72.3%	0.8%	0.5%	0.0%
sampling_872_558_trimmed.fastq	811	486	59.9%	182	8163	469	9	35	1	242	66.0%	0.4%	0.6%	33.3%
sampling_872_559_trimmed.fastq	803	457	56.9%	187	7835	480	19	29	1	218	68.8%	1.0%	0.6%	9.1%
sampling_872_55_trimmed.fastq	796	454	57.0%	200	7938	506	13	28	0	196	72.1%	0.7%	0.5%	0.0%
sampling_872_560_trimmed.fastq	805	481	59.8%	184	8434	478	10	31	0	205	70.0%	0.5%	0.6%	0.0%
sampling_872_561_trimmed.fastq	799	451	56.4%	201	8050	469	9	31	0	247	65.5%	0.4%	0.6%	0.0%
sampling_872_562_trimmed.fastq	817	467	57.2%	197	8168	537	15	35	0	212	71.7%	0.7%	0.7%	0.0%
sampling_872_563_trimmed.fastq	802	417	52.0%	224	7045	451	14	25	0	169	72.7%	0.8%	0.5%	
sampling_872_564_trimmed.fastq	803	426	53.1%	209	7288	435	7	37	0	176	71.2%	0.4%	0.8%	0.0%
sampling_872_565_trimmed.fastq	806	449	55.7%	193	7688	412	11	31	0	218	65.4%	0.6%	0.6%	0.0%
sampling_872_566_trimmed.fastq	806	455	56.5%	208	8038	502	11	32	0	200	71.5%	0.6%	0.6%	
sampling_872_567_trimmed.fastq	809	469	58.0%	190	8005	539	14	29	0	201	72.8%	0.7%	0.6%	0.0%
sampling_872_568_trimmed.fastq	806	442	54.8%	206	7592	495	16	20	0	192	72.1%	0.8%	0.4%	0.0%
sampling_872_569_trimmed.fastq	806	446	55.3%	220	8019	528	15	26	0	216	71.0%	0.7%	0.5%	
sampling_872_56_trimmed.fastq	799	461	57.7%	177	7800	486	10	36	0	265	64.7%	0.5%	0.7%	0.0%
sampling_872_570_trimmed.fastq	810	464	57.3%	209	8022	514	12	29	0	182	73.9%	0.6%	0.5%	0.0%
sampling_872_571_trimmed.fastq	820	418	51.0%	237	7066	510	15	26	0	198	72.0%	0.8%	0.6%	0.0%
sampling_872_572_trimmed.fastq	805	430	53.4%	216	7519	471	18	22	0	239	66.3%	1.0%	0.4%	0.0%
sampling_872_573_trimmed.fastq	781	438	56.1%	200	7551	477	9	29	0	188	71.7%	0.5%	0.6%	0.0%
sampling_872_574_trimmed.fastq	799	448	56.1%	196	7960	474	16	36	0	255	65.0%	0.8%	0.7%	0.0%
sampling_872_575_trimmed.fastq	805	442	54.9%	204	7367	463	19	32	0	206	69.2%	1.0%	0.7%	
sampling_872_576_trimmed.fastq	797	442	55.5%	218	7546	510	16	25	0	227	69.2%	0.9%	0.5%	0.0%
sampling_872_577_trimmed.fastq	810	432	53.3%	222	7531	509	6	29	0	212	70.6%	0.3%	0.6%	0.0%
sampling_872_578_trimmed.fastq	801	443	55.3%	219	7537	440	8	18	0	250	63.8%	0.4%	0.4%	0.0%
sampling_872_579_trimmed.fastq	810	479	59.1%	201	8341	546	13	32	0	255	68.2%	0.6%	0.6%	0.0%
sampling_872_57_trimmed.fastq	802	455	56.7%	179	7986	535	12	38	1	250	68.2%	0.6%	0.7%	10.0%
sampling_872_580_trimmed.fastq	813	454	55.8%	210	7910	440	15	42	0	224	66.3%	0.8%	0.8%	0.0%
sampling_872_581_trimmed.fastq	813	452	55.6%	206	7723	474	15	24	0	203	70.0%	0.8%	0.5%	0.0%
sampling_872_582_trimmed.fastq	807	448	55.5%	210	7770	489	14	19	0	219	69.1%	0.7%	0.4%	0.0%
sampling_872_583_trimmed.fastq	814	456	56.0%	193	7752	510	11	40	0	267	65.6%	0.6%	0.8%	0.0%
sampling_872_584_trimmed.fastq	809	450	55.6%	202	7839	475	11	22	0	213	69.0%	0.5%	0.4%	0.0%
sampling_872_585_trimmed.fastq	806	475	58.9%	200	8182	472	16	35	0	275	63.2%	0.8%	0.6%	0.0%
sampling_872_586_trimmed.fastq	808	452	55.9%	210	7757	499	9	29	0	236	67.9%	0.5%	0.6%	0.0%
sampling_872_587_trimmed.fastq	807	451	55.9%	207	7513	495	19	26	0	195	71.7%	1.0%	0.5%	0.0%
sampling_872_588_trimmed.fastq	790	438	55.4%	209	7834	495	8	23	0	184	72.9%	0.4%	0.4%	0.0%
sampling_872_589_trimmed.fastq	799	423	52.9%	219	7238	462	11	28	0	208	69.0%	0.6%	0.6%	0.0%
sampling_872_58_trimmed.fastq	805	452	56.1%	203	7843	470	14	33	1	223	67.8%	0.7%	0.6%	25.0%
sampling_872_590_trimmed.fastq	809	446	55.1%	212	7575	485	14	36	0	249	66.1%	0.7%	0.7%	0.0%
sampling_872_591_trimmed.fastq	803	452	56.3%	207	7827	440	15	25	0	194	69.4%	0.7%	0.5%	0.0%
sampling_872_592_trimmed.fastq	794	457	57.6%	196	8049	471	12	26	0	196	70.6%	0.6%	0.5%	0.0%
sampling_872_593_trimmed.fastq	808	441	54.6%	227	7948	470	10	22	0	207	69.4%	0.5%	0.4%	0.0%
sampling_872_594_trimmed.fastq	804	444	55.2%	215	7769	514	14	35	0	169	75.3%	0.7%	0.7%	0.0%
sampling_872_595_trimmed.fastq	804	459	57.1%	215	7720	473	12	28	1	198	70.5%	0.6%	0.5%	25.0%
sampling_872_596_trimmed.fastq	803	434	54.0%	213	7501	424	14	30	0	258	62.2%	0.7%	0.6%	0.0%
sampling_872_597_trimmed.fastq	804	458	57.0%	193	7798	459	15	41	0	176	72.3%	0.7%	0.8%	0.0%
sampling_872_598_trimmed.fastq	789	437	55.4%	204	7779	500	23	22	0	234	68.1%	1.1%	0.4%	0.0%
sampling_872_599_trimmed.fastq	810	460	56.8%	192	8183	496	17	23	0	265	65.2%	0.8%	0.4%	0.0%
sampling_872_59_trimmed.fastq	810	470	58.0%	208	8038	480	9	31	0	206	70.0%	0.4%	0.6%	0.0%
sampling_872_5_trimmed.fastq	809	415	51.3%	220	7262	477	13	23	0	189	71.6%	0.7%	0.5%	0.0%
sampling_872_600_trimmed.fastq	795	454	57.1%	199	7800	525	8	26	0	201	72.3%	0.4%	0.5%	0.0%
sampling_872_601_trimmed.fastq	818	455	55.6%	193	7808	524	18	33	0	229	69.6%	0.9%	0.6%	0.0%
sampling_872_602_trimmed.fastq	816	457	56.0%	199	7625	510	11	27	0	166	75.4%	0.5%	0.5%	0.0%
sampling_872_603_trimmed.fastq	799	427	53.4%	231	7335	441	4	26	0	211	67.6%	0.2%	0.5%	0.0%
sampling_872_604_trimmed.fastq	815	449	55.1%	200	7828	534	12	32	0	196	73.2%	0.6%	0.6%	0.0%
sampling_872_605_trimmed.fastq	800	431	53.9%	218	7419	474	13	29	0	199	70.4%	0.7%	0.6%	0.0%
sampling_872_606_trimmed.fastq	816	461	56.5%	198	7814	484	15	36	0	244	66.5%	0.7%	0.7%	0.0%
sampling_872_607_trimmed.fastq	795	445	56.0%	215	7569	457	19	31	0	183	71.4%	1.0%	0.6%	0.0%
sampling_872_608_trimmed.fastq	820	456	55.6%	213	7892	519	16	32	0	203	71.9%	0.8%	0.6%	0.0%
sampling_872_609_trimmed.fastq	812	461	56.8%	190	8055	488	15	30	0	209	70.0%	0.7%	0.6%	0.0%
sampling_872_60_trimmed.fastq	822	468	56.9%	193	7889	493	11	39	0	216	69.5%	0.5%	0.8%	0.0%
sampling_872_610_trimmed.fastq	811	430	53.0%	227	7106	467	11	29	0	211	68.9%	0.6%	0.6%	0.0%
sampling_872_611_trimmed.fastq	800	455	56.9%	199	7869	488	17	30	0	228	68.2%	0.9%	0.6%	0.0%
sampling_872_612_trimmed.fastq	796	426	53.5%	224	7342	458	8	25	1	189	70.8%	0.4%	0.5%	20.0%
sampling_872_613_trimmed.fastq	799	434	54.3%	235	7471	510	14	26	1	230	68.9%	0.7%	0.5%	12.5%
sampling_872_614_trimmed.fastq	805	445	55.3%	192	7654	509	15	38	2	196	72.2%	0.8%	0.8%	28.6%
sampling_872_615_trimmed.fastq	806	455	56.5%	202	7808	467	10	30	0	224	67.6%	0.5%	0.6%	0.0%
sampling_872_616_trimmed.fastq	804	447	55.6%	220	7675	511	15	16	0	185	73.4%	0.8%	0.3%	0.0%
sampling_872_617_trimmed.fastq	810	468	57.8%	178	8189	487	14	25	0	230	67.9%	0.7%	0.5%	0.0%
sampling_872_618_trimmed.fastq	816	474	58.1%	195	8159	546	14	37	0	196	73.6%	0.7%	0.7%	0.0%
sampling_872_619_trimmed.fastq	797	434	54.5%	206	7453	468	11	31	1	153	75.4%	0.6%	0.6%	50.0%
sampling_872_61_trimmed.fastq	807	450	55.8%	218	7766	437	14	33	1	248	63.8%	0.7%	0.6%	25.0%
sampling_872_620_trimmed.fastq	803	442	55.0%	205	7517	489	12	30	0	199	71.1%	0.6%	0.6%	0.0%
sampling_872_621_trimmed.fastq	787	410	52.1%	209	7120	478	15	33	1	185	72.1%	0.8%	0.7%	16.7%
sampling_872_622_trimmed.fastq	786	449	57.1%	196	7816	469	11	29	0	227	67.4%	0.5%	0.6%	0.0%
sampling_872_623_trimmed.fastq	802	436	54.4%	195	7485	505	12	31	0	230	68.7%	0.6%	0.6%	0.0%
sampling_872_624_trimmed.fastq	802	440	54.9%	219	7191	470	13	31	0	195	70.7%	0.7%	0.7%	0.0%
sampling_872_625_trimmed.fastq	799	447	55.9%	188	7847	421	12	32	1	219	65.8%	0.6%	0.6%	20.0%
sampling_872_626_trimmed.fastq	807	433	53.7%	229	7333	503	11	34	0	169	74.9%	0.6%	0.7%	0.0%
sampling_872_627_trimmed.fastq	811	437	53.9%	217	7300	408	18	29	0	193	67.9%	0.9%	0.6%	0.0%
sampling_872_628_trimmed.fastq	812	479	59.0%	207	8334	525	12	29	0	204	72.0%	0.6%	0.5%	0.0%
sampling_872_629_trimmed.fastq	823	472	57.4%	190	8071	542	10	22	0	248	68.6%	0.5%	0.4%	0.0%
sampling_872_62_trimmed.fastq	804	431	53.6%	216	7323	501	10	24	0	181	73.5%	0.6%	0.5%	0.0%
sampling_872_630_trimmed.fastq	816	454	55.6%	215	7707	539	11	30	0	224	70.6%	0.6%	0.6%	0.0%
sampling_872_631_trimmed.fastq	804	471	58.6%	208	8015	487	16	32	0	210	69.9%	0.8%	0.6%	0.0%
sampling_872_632_trimmed.fastq	794	427	53.8%	204	7166	454	11	21	0	190	70.5%	0.6%	0.5%	0.0%
sampling_872_633_trimmed.fastq	820	454	55.4%	215	7895	532	14	41	1	216	71.1%	0.7%	0.8%	50.0%
sampling_872_634_trimmed.fastq	795	446	56.1%	197	7810	474	12	45	0	232	67.1%	0.6%	0.9%	0.0%
sampling_872_635_trimmed.fastq	811	442	54.5%	214	7849	480	13	27	0	201	70.5%	0.7%	0.5%	0.0%
sampling_872_636_trimmed.fastq	805	448	55.7%	197	7663	503	18	32	0	193	72.3%	0.9%	0.6%	0.0%
sampling_872_637_trimmed.fastq	805	448	55.7%	211	7785	467	19	23	0	241	66.0%	1.0%	0.5%	0.0%
sampling_872_638_trimmed.fastq	793	460	58.0%	194	7700	541	13	30	0	250	68.4%	0.7%	0.6%	
sampling_872_639_trimmed.fastq	796	435	54.6%	207	7271	476	13	29	0	191	71.4%	0.7%	0.6%	0.0%
sampling_872_63_trimmed.fastq	817	445	54.5%	229	7749	465	19	32	0	203	69.6%	1.0%	0.6%	0.0%
sampling_872_640_trimmed.fastq	803	471	58.7%	186	7974	493	15	23	0	175	73.8%	0.7%	0.4%	0.0%
sampling_872_641_trimmed.fastq	802	458	57.1%	188	7682	454	18	35	0	182	71.4%	0.9%	0.7%	0.0%
sampling_872_642_trimmed.fastq	808	464	57.4%	201	7873	504	20	34	0	231	68.6%	1.0%	0.7%	0.0%
sampling_872_643_trimmed.fastq	793	450	56.7%	215	7764	524	8	22	0	214	71.0%	0.4%	0.4%	0.0%
sampling_872_644_trimmed.fastq	816	453	55.5%	215	7874	520	17	30	0	258	66.8%	0.8%	0.6%	0.0%
sampling_872_645_trimmed.fastq	798	441	55.3%	219	7640	502	8	31	0	221	69.4%	0.4%	0.6%	0.0%
sampling_872_646_trimmed.fastq	801	432	53.9%	213	7404	431	13	33	0	209	67.3%	0.7%	0.7%	0.0%
sampling_872_647_trimmed.fastq	806	445	55.2%	228	7522	462	12	32	0	217	68.0%	0.6%	0.7%	0.0%
sampling_872_648_trimmed.fastq	807	444	55.0%	194	7501	447	5	21	0	200	69.1%	0.3%	0.4%	0.0%
sampling_872_649_trimmed.fastq	786	453	57.6%	203	7806	499	8	25	0	220	69.4%	0.4%	0.5%	0.0%
sampling_872_64_trimmed.fastq	803	444	55.3%	224	7743	433	10	22	0	189	69.6%	0.5%	0.4%	0.0%
sampling_872_650_trimmed.fastq	807	425	52.7%	212	7249	474	15	28	1	193	71.1%	0.8%	0.6%	20.0%
sampling_872_651_trimmed.fastq	807	430	53.3%	240	7087	456	12	18	0	176	72.2%	0.6%	0.4%	0.0%
sampling_872_652_trimmed.fastq	804	450	56.0%	212	7608	455	16	30	0	229	66.5%	0.8%	0.6%	0.0%
sampling_872_653_trimmed.fastq	820	458	55.9%	219	7889	452	17	31	0	205	68.8%	0.9%	0.6%	0.0%
sampling_872_654_trimmed.fastq	815	456	56.0%	211	7929	550	6	30	0	214	72.0%	0.3%	0.6%	0.0%
sampling_872_655_trimmed.fastq	795	425	53.5%	221	7419	499	15	27	0	252	66.4%	0.8%	0.6%	0.0%
sampling_872_656_trimmed.fastq	809	455	56.2%	203	7752	480	15	30	0	201	70.5%	0.7%	0.6%	0.0%
sampling_872_657_trimmed.fastq	807	438	54.3%	216	7641	479	9	29	0	178	72.9%	0.5%	0.6%	0.0%
sampling_872_658_trimmed.fastq	813	441	54.2%	208	7578	475	11	25	0	206	69.8%	0.6%	0.5%	0.0%
sampling_872_659_trimmed.fastq	798	445	55.8%	188	7654	486	18	32	0	204	70.4%	0.9%	0.6%	0.0%
sampling_872_65_trimmed.fastq	806	452	56.1%	215	7469	436	8	26	0	250	63.6%	0.4%	0.5%	0.0%
sampling_872_660_trimmed.fastq	808	458	56.7%	210	7776	431	11	24	0	221	66.1%	0.5%	0.5%	0.0%
sampling_872_661_trimmed.fastq	816	453	55.5%	208	7870	514	10	35	1	228	69.3%	0.5%	0.7%	14.3%
sampling_872_662_trimmed.fastq	806	461	57.2%	190	7937	583	9	26	0	217	72.9%	0.4%	0.5%	
sampling_872_663_trimmed.fastq	807	453	56.1%	215	7712	538	18	43	0	214	71.5%	0.9%	0.9%	0.0%
sampling_872_664_trimmed.fastq	803	449	55.9%	202	7666	438	13	38	0	183	70.5%	0.7%	0.7%	0.0%
sampling_872_665_trimmed.fastq	800	453	56.6%	198	7709	494	12	30	0	182	73.1%	0.6%	0.6%	0.0%
sampling_872_666_trimmed.fastq	819	464	56.7%	206	8208	545	13	39	0	229	70.4%	0.6%	0.7%	0.0%
sampling_872_667_trimmed.fastq	806	472	58.6%	189	8171	493	16	31	1	221	69.0%	0.8%	0.6%	25.0%
sampling_872_668_trimmed.fastq	798	425	53.3%	197	7441	439	14	21	0	199	68.8%	0.7%	0.4%	0.0%
sampling_872_669_trimmed.fastq	801	437	54.6%	217	7713	525	7	32	0	217	70.8%	0.4%	0.6%	0.0%
sampling_872_66_trimmed.fastq	814	451	55.4%	216	7559	475	16	37	0	252	65.3%	0.8%	0.8%	
sampling_872_670_trimmed.fastq	798	425	53.3%	222	7397	511	12	32	0	178	74.2%	0.6%	0.7%	0.0%
sampling_872_671_trimmed.fastq	810	443	54.7%	212	7486	457	12	30	0	206	68.9%	0.6%	0.6%	0.0%
sampling_872_672_trimmed.fastq	804	458	57.0%	193	7579	488	12	35	0	216	69.3%	0.6%	0.7%	0.0%
sampling_872_673_trimmed.fastq	808	435	53.8%	219	7483	448	10	14	0	240	65.1%	0.5%	0.3%	0.0%
sampling_872_674_trimmed.fastq	809	429	53.0%	223	7563	497	8	21	0	186	72.8%	0.4%	0.4%	0.0%
sampling_872_675_trimmed.fastq	805	447	55.5%	203	7590	456	13	21	0	201	69.4%	0.7%	0.4%	0.0%
sampling_872_676_trimmed.fastq	797	452	56.7%	180	7541	456	14	27	0	186	71.0%	0.8%	0.5%	0.0%
sampling_872_677_trimmed.fastq	789	448	56.8%	200	7653	481	15	26	0	196	71.0%	0.7%	0.5%	0.0%
sampling_872_678_trimmed.fastq	803	441	54.9%	214	7559	438	12	39	0	203	68.3%	0.6%	0.8%	0.0%
sampling_872_679_trimmed.fastq	817	457	55.9%	206	7785	484	11	29	0	218	68.9%	0.6%	0.6%	0.0%
sampling_872_67_trimmed.fastq	800	430	53.8%	220	7313	452	10	31	0	203	69.0%	0.5%	0.7%	0.0%
sampling_872_680_trimmed.fastq	799	446	55.8%	207	7421	473	7	29	0	225	67.8%	0.4%	0.6%	0.0%
sampling_872_681_trimmed.fastq	823	461	56.0%	208	7938	480	12	32	0	216	69.0%	0.6%	0.6%	0.0%
sampling_872_682_trimmed.fastq	802	459	57.2%	199	7967	540	13	33	0	223	70.8%	0.7%	0.6%	0.0%
sampling_872_683_trimmed.fastq	798	439	55.0%	216	7578	491	9	36	0	208	70.2%	0.5%	0.7%	0.0%
sampling_872_684_trimmed.fastq	816	458	56.1%	196	8024	519	10	39	0	223	69.9%	0.5%	0.7%	0.0%
sampling_872_685_trimmed.fastq	807	457	56.6%	194	7747	479	10	28	0	221	68.4%	0.5%	0.6%	0.0%
sampling_872_686_trimmed.fastq	807	456	56.5%	199	7530	472	6	18	0	172	73.3%	0.3%	0.4%	0.0%
sampling_872_687_trimmed.fastq	795	467	58.7%	168	8147	494	11	29	0	232	68.0%	0.5%	0.5%	0.0%
sampling_872_688_trimmed.fastq	803	446	55.5%	222	7734	439	18	28	0	210	67.6%	0.9%	0.5%	0.0%
sampling_872_689_trimmed.fastq	814	468	57.5%	227	7946	485	11	30	0	210	69.8%	0.5%	0.6%	0.0%
sampling_872_68_trimmed.fastq	807	437	54.2%	223	7564	491	11	21	1	268	64.7%	0.6%	0.4%	25.0%
sampling_872_690_trimmed.fastq	817	452	55.3%	211	7578	481	14	35	0	175	73.3%	0.7%	0.7%	0.0%
sampling_872_691_trimmed.fastq	791	454	57.4%	185	7686	462	10	34	0	236	66.2%	0.5%	0.7%	0.0%
sampling_872_692_trimmed.fastq	808	463	57.3%	209	8015	440	12	28	0	224	66.3%	0.6%	0.5%	0.0%
sampling_872_693_trimmed.fastq	810	446	55.1%	200	7302	476	12	26	1	177	72.9%	0.7%	0.5%	25.0%
sampling_872_694_trimmed.fastq	802	432	53.9%	204	7609	430	10	32	0	191	69.2%	0.5%	0.6%	0.0%
sampling_872_695_trimmed.fastq	802	463	57.7%	191	7665	452	13	23	0	219	67.4%	0.7%	0.5%	0.0%
sampling_872_696_trimmed.fastq	816	467	57.2%	205	7995	521	24	33	0	191	73.2%	1.2%	0.6%	0.0%
sampling_872_697_trimmed.fastq	802	447	55.7%	190	7812	439	9	22	0	259	62.9%	0.5%	0.4%	0.0%
sampling_872_698_trimmed.fastq	801	466	58.2%	188	8035	490	3	36	0	209	70.1%	0.2%	0.7%	0.0%
sampling_872_699_trimmed.fastq	797	420	52.7%	231	7026	444	15	26	0	154	74.2%	0.8%	0.6%	0.0%
sampling_872_69_trimmed.fastq	797	436	54.7%	200	7361	404	11	24	0	235	63.2%	0.6%	0.5%	0.0%
sampling_872_6_trimmed.fastq	794	463	58.3%	194	8245	539	13	36	0	312	63.3%	0.6%	0.7%	0.0%
sampling_872_700_trimmed.fastq	799	425	53.2%	235	7208	450	8	21	0	202	69.0%	0.4%	0.4%	0.0%
sampling_872_701_trimmed.fastq	805	456	56.6%	205	7869	549	15	29	0	250	68.7%	0.7%	0.6%	0.0%
sampling_872_702_trimmed.fastq	787	437	55.5%	204	7546	522	11	27	0	224	70.0%	0.6%	0.6%	0.0%
sampling_872_703_trimmed.fastq	816	463	56.7%	223	7638	490	10	30	0	185	72.6%	0.5%	0.6%	0.0%
sampling_872_704_trimmed.fastq	819	459	56.0%	199	8071	549	17	23	0	232	70.3%	0.8%	0.4%	0.0%
sampling_872_705_trimmed.fastq	815	480	58.9%	209	8327	476	7	34	0	248	65.7%	0.3%	0.6%	0.0%
sampling_872_706_trimmed.fastq	816	471	57.7%	182	7967	434	12	31	1	220	66.4%	0.6%	0.6%	14.3%
sampling_872_707_trimmed.fastq	791	434	54.9%	206	7625	539	15	33	0	198	73.1%	0.8%	0.7%	0.0%
sampling_872_708_trimmed.fastq	808	414	51.2%	231	7155	482	12	31	0	230	67.7%	0.7%	0.7%	0.0%
sampling_872_709_trimmed.fastq	805	432	53.7%	204	7442	534	12	43	0	191	73.7%	0.6%	0.9%	0.0%
sampling_872_70_trimmed.fastq	793	419	52.8%	233	6998	417	9	17	0	163	71.9%	0.5%	0.4%	0.0%
sampling_872_710_trimmed.fastq	807	444	55.0%	212	7464	463	12	28	0	181	71.9%	0.6%	0.6%	0.0%
sampling_872_711_trimmed.fastq	793	471	59.4%	201	8216	520	19	24	0	234	69.0%	0.9%	0.4%	0.0%
sampling_872_712_trimmed.fastq	803	449	55.9%	233	7887	471	17	22	0	216	68.6%	0.9%	0.4%	0.0%
sampling_872_713_trimmed.fastq	797	454	57.0%	207	8054	508	9	29	0	240	67.9%	0.4%	0.5%	0.0%
sampling_872_714_trimmed.fastq	806	442	54.8%	208	7696	451	8	31	1	248	64.5%	0.4%	0.6%	25.0%
sampling_872_715_trimmed.fastq	793	420	53.0%	212	7320	456	15	29	0	207	68.8%	0.8%	0.6%	0.0%
sampling_872_716_trimmed.fastq	813	470	57.8%	208	7842	499	12	25	0	205	70.9%	0.6%	0.5%	0.0%
sampling_872_717_trimmed.fastq	812	443	54.6%	214	7549	419	15	36	0	203	67.4%	0.8%	0.7%	0.0%
sampling_872_718_trimmed.fastq	810	451	55.7%	207	7684	495	12	32	0	171	74.3%	0.6%	0.6%	0.0%
sampling_872_719_trimmed.fastq	815	468	57.4%	203	8107	496	12	28	0	210	70.3%	0.6%	0.5%	0.0%
sampling_872_71_trimmed.fastq	814	447	54.9%	210	7675	512	16	33	0	213	70.6%	0.8%	0.7%	0.0%
sampling_872_720_trimmed.fastq	808	456	56.4%	208	7945	507	15	27	0	212	70.5%	0.7%	0.5%	0.0%
sampling_872_721_trimmed.fastq	792	455	57.4%	201	7960	443	10	31	0	199	69.0%	0.5%	0.6%	0.0%
sampling_872_722_trimmed.fastq	808	473	58.5%	181	8144	530	21	31	1	306	63.4%	1.0%	0.6%	33.3%
sampling_872_723_trimmed.fastq	806	453	56.2%	184	7964	493	12	26	2	196	71.6%	0.6%	0.5%	20.0%
sampling_872_724_trimmed.fastq	791	416	52.6%	218	7282	456	22	25	0	213	68.2%	1.2%	0.5%	0.0%
sampling_872_725_trimmed.fastq	790	408	51.6%	209	6927	420	8	17	0	144	74.5%	0.4%	0.4%	0.0%
