"","Sample","Length","CpG_met","CpG_unmet","Sum"
"5208","07_report/CpG_context_sampling_1868_208_trimmed_bismark_bt2.CpG",635,483,152,635
"5209","07_report/CpG_context_sampling_1868_209_trimmed_bismark_bt2.CpG",648,467,181,648
"5210","07_report/CpG_context_sampling_1868_210_trimmed_bismark_bt2.CpG",673,469,204,673
"5211","07_report/CpG_context_sampling_1868_211_trimmed_bismark_bt2.CpG",678,494,184,678
"5212","07_report/CpG_context_sampling_1868_212_trimmed_bismark_bt2.CpG",647,469,178,647
"5213","07_report/CpG_context_sampling_1868_213_trimmed_bismark_bt2.CpG",666,483,183,666
"5214","07_report/CpG_context_sampling_1868_214_trimmed_bismark_bt2.CpG",635,459,176,635
"5215","07_report/CpG_context_sampling_1868_215_trimmed_bismark_bt2.CpG",652,461,191,652
"5216","07_report/CpG_context_sampling_1868_216_trimmed_bismark_bt2.CpG",650,461,189,650
"5217","07_report/CpG_context_sampling_1868_217_trimmed_bismark_bt2.CpG",601,428,173,601
"5218","07_report/CpG_context_sampling_1868_218_trimmed_bismark_bt2.CpG",627,438,189,627
"5219","07_report/CpG_context_sampling_1868_219_trimmed_bismark_bt2.CpG",606,430,176,606
"5220","07_report/CpG_context_sampling_1868_220_trimmed_bismark_bt2.CpG",637,457,180,637
"5221","07_report/CpG_context_sampling_1868_221_trimmed_bismark_bt2.CpG",658,486,172,658
"5222","07_report/CpG_context_sampling_1868_222_trimmed_bismark_bt2.CpG",671,499,172,671
"5223","07_report/CpG_context_sampling_1868_223_trimmed_bismark_bt2.CpG",605,431,174,605
"5224","07_report/CpG_context_sampling_1868_224_trimmed_bismark_bt2.CpG",635,477,158,635
"5225","07_report/CpG_context_sampling_1868_225_trimmed_bismark_bt2.CpG",624,435,189,624
"5226","07_report/CpG_context_sampling_1868_226_trimmed_bismark_bt2.CpG",641,451,190,641
"5227","07_report/CpG_context_sampling_1868_227_trimmed_bismark_bt2.CpG",616,452,164,616
"5228","07_report/CpG_context_sampling_1868_228_trimmed_bismark_bt2.CpG",631,436,195,631
"5229","07_report/CpG_context_sampling_1868_229_trimmed_bismark_bt2.CpG",663,477,186,663
"5230","07_report/CpG_context_sampling_1868_230_trimmed_bismark_bt2.CpG",652,459,193,652
"5231","07_report/CpG_context_sampling_1868_231_trimmed_bismark_bt2.CpG",662,473,189,662
"5232","07_report/CpG_context_sampling_1868_232_trimmed_bismark_bt2.CpG",662,477,185,662
"5233","07_report/CpG_context_sampling_1868_233_trimmed_bismark_bt2.CpG",660,472,188,660
"5234","07_report/CpG_context_sampling_1868_234_trimmed_bismark_bt2.CpG",602,433,169,602
"5235","07_report/CpG_context_sampling_1868_235_trimmed_bismark_bt2.CpG",621,442,179,621
"5236","07_report/CpG_context_sampling_1868_236_trimmed_bismark_bt2.CpG",633,458,175,633
"5237","07_report/CpG_context_sampling_1868_237_trimmed_bismark_bt2.CpG",649,485,164,649
"5238","07_report/CpG_context_sampling_1868_238_trimmed_bismark_bt2.CpG",615,458,157,615
"5239","07_report/CpG_context_sampling_1868_239_trimmed_bismark_bt2.CpG",628,452,176,628
"5240","07_report/CpG_context_sampling_1868_240_trimmed_bismark_bt2.CpG",664,483,181,664
"5241","07_report/CpG_context_sampling_1868_241_trimmed_bismark_bt2.CpG",626,445,181,626
"5242","07_report/CpG_context_sampling_1868_242_trimmed_bismark_bt2.CpG",637,461,176,637
"5243","07_report/CpG_context_sampling_1868_243_trimmed_bismark_bt2.CpG",651,464,187,651
"5244","07_report/CpG_context_sampling_1868_244_trimmed_bismark_bt2.CpG",637,454,183,637
"5245","07_report/CpG_context_sampling_1868_245_trimmed_bismark_bt2.CpG",675,490,185,675
"5246","07_report/CpG_context_sampling_1868_246_trimmed_bismark_bt2.CpG",639,444,195,639
"5247","07_report/CpG_context_sampling_1868_247_trimmed_bismark_bt2.CpG",654,483,171,654
"5248","07_report/CpG_context_sampling_1868_248_trimmed_bismark_bt2.CpG",654,470,184,654
"5249","07_report/CpG_context_sampling_1868_249_trimmed_bismark_bt2.CpG",627,434,193,627
"5250","07_report/CpG_context_sampling_1868_250_trimmed_bismark_bt2.CpG",648,455,193,648
"5251","07_report/CpG_context_sampling_1868_251_trimmed_bismark_bt2.CpG",650,447,203,650
"5252","07_report/CpG_context_sampling_1868_252_trimmed_bismark_bt2.CpG",650,486,164,650
"5253","07_report/CpG_context_sampling_1868_253_trimmed_bismark_bt2.CpG",652,461,191,652
"5254","07_report/CpG_context_sampling_1868_254_trimmed_bismark_bt2.CpG",649,478,171,649
"5255","07_report/CpG_context_sampling_1868_255_trimmed_bismark_bt2.CpG",631,461,170,631
"5256","07_report/CpG_context_sampling_1868_256_trimmed_bismark_bt2.CpG",627,446,181,627
"5257","07_report/CpG_context_sampling_1868_257_trimmed_bismark_bt2.CpG",659,500,159,659
"5258","07_report/CpG_context_sampling_1868_258_trimmed_bismark_bt2.CpG",636,429,207,636
"5259","07_report/CpG_context_sampling_1868_259_trimmed_bismark_bt2.CpG",630,441,189,630
"5260","07_report/CpG_context_sampling_1868_260_trimmed_bismark_bt2.CpG",664,483,181,664
"5261","07_report/CpG_context_sampling_1868_261_trimmed_bismark_bt2.CpG",628,459,169,628
"5262","07_report/CpG_context_sampling_1868_262_trimmed_bismark_bt2.CpG",640,463,177,640
"5263","07_report/CpG_context_sampling_1868_263_trimmed_bismark_bt2.CpG",649,440,209,649
"5264","07_report/CpG_context_sampling_1868_264_trimmed_bismark_bt2.CpG",618,440,178,618
"5265","07_report/CpG_context_sampling_1868_265_trimmed_bismark_bt2.CpG",642,463,179,642
"5266","07_report/CpG_context_sampling_1868_266_trimmed_bismark_bt2.CpG",642,447,195,642
"5267","07_report/CpG_context_sampling_1868_267_trimmed_bismark_bt2.CpG",642,465,177,642
"5268","07_report/CpG_context_sampling_1868_268_trimmed_bismark_bt2.CpG",655,448,207,655
"5269","07_report/CpG_context_sampling_1868_269_trimmed_bismark_bt2.CpG",687,499,188,687
"5270","07_report/CpG_context_sampling_1868_270_trimmed_bismark_bt2.CpG",660,475,185,660
"5271","07_report/CpG_context_sampling_1868_271_trimmed_bismark_bt2.CpG",672,467,205,672
"5272","07_report/CpG_context_sampling_1868_272_trimmed_bismark_bt2.CpG",649,475,174,649
"5273","07_report/CpG_context_sampling_1868_273_trimmed_bismark_bt2.CpG",655,464,191,655
"5274","07_report/CpG_context_sampling_1868_274_trimmed_bismark_bt2.CpG",642,461,181,642
"5275","07_report/CpG_context_sampling_1868_275_trimmed_bismark_bt2.CpG",631,440,191,631
"5276","07_report/CpG_context_sampling_1868_276_trimmed_bismark_bt2.CpG",622,438,184,622
"5277","07_report/CpG_context_sampling_1868_277_trimmed_bismark_bt2.CpG",640,441,199,640
"5278","07_report/CpG_context_sampling_1868_278_trimmed_bismark_bt2.CpG",648,446,202,648
"5279","07_report/CpG_context_sampling_1868_279_trimmed_bismark_bt2.CpG",677,473,204,677
"5280","07_report/CpG_context_sampling_1868_280_trimmed_bismark_bt2.CpG",637,460,177,637
"5281","07_report/CpG_context_sampling_1868_281_trimmed_bismark_bt2.CpG",638,438,200,638
"5282","07_report/CpG_context_sampling_1868_282_trimmed_bismark_bt2.CpG",657,474,183,657
"5283","07_report/CpG_context_sampling_1868_283_trimmed_bismark_bt2.CpG",642,455,187,642
"5284","07_report/CpG_context_sampling_1868_284_trimmed_bismark_bt2.CpG",613,448,165,613
"5285","07_report/CpG_context_sampling_1868_285_trimmed_bismark_bt2.CpG",619,431,188,619
"5286","07_report/CpG_context_sampling_1868_286_trimmed_bismark_bt2.CpG",644,452,192,644
"5287","07_report/CpG_context_sampling_1868_287_trimmed_bismark_bt2.CpG",647,449,198,647
"5288","07_report/CpG_context_sampling_1868_288_trimmed_bismark_bt2.CpG",648,483,165,648
"5289","07_report/CpG_context_sampling_1868_289_trimmed_bismark_bt2.CpG",658,486,172,658
"5290","07_report/CpG_context_sampling_1868_290_trimmed_bismark_bt2.CpG",673,493,180,673
"5291","07_report/CpG_context_sampling_1868_291_trimmed_bismark_bt2.CpG",610,456,154,610
"5292","07_report/CpG_context_sampling_1868_292_trimmed_bismark_bt2.CpG",677,498,179,677
"5293","07_report/CpG_context_sampling_1868_293_trimmed_bismark_bt2.CpG",644,467,177,644
"5294","07_report/CpG_context_sampling_1868_294_trimmed_bismark_bt2.CpG",646,465,181,646
"5295","07_report/CpG_context_sampling_1868_295_trimmed_bismark_bt2.CpG",655,486,169,655
"5296","07_report/CpG_context_sampling_1868_296_trimmed_bismark_bt2.CpG",649,447,202,649
"5297","07_report/CpG_context_sampling_1868_297_trimmed_bismark_bt2.CpG",695,484,211,695
"5298","07_report/CpG_context_sampling_1868_298_trimmed_bismark_bt2.CpG",669,490,179,669
"5299","07_report/CpG_context_sampling_1868_299_trimmed_bismark_bt2.CpG",680,480,200,680
"5300","07_report/CpG_context_sampling_1868_300_trimmed_bismark_bt2.CpG",655,463,192,655
"5301","07_report/CpG_context_sampling_1868_301_trimmed_bismark_bt2.CpG",644,466,178,644
"5302","07_report/CpG_context_sampling_1868_302_trimmed_bismark_bt2.CpG",674,474,200,674
"5303","07_report/CpG_context_sampling_1868_303_trimmed_bismark_bt2.CpG",637,467,170,637
"5304","07_report/CpG_context_sampling_1868_304_trimmed_bismark_bt2.CpG",643,452,191,643
"5305","07_report/CpG_context_sampling_1868_305_trimmed_bismark_bt2.CpG",635,470,165,635
"5306","07_report/CpG_context_sampling_1868_306_trimmed_bismark_bt2.CpG",657,457,200,657
"5307","07_report/CpG_context_sampling_1868_307_trimmed_bismark_bt2.CpG",632,452,180,632
"5308","07_report/CpG_context_sampling_1868_308_trimmed_bismark_bt2.CpG",656,477,179,656
"5309","07_report/CpG_context_sampling_1868_309_trimmed_bismark_bt2.CpG",654,465,189,654
"5310","07_report/CpG_context_sampling_1868_310_trimmed_bismark_bt2.CpG",629,472,157,629
"5311","07_report/CpG_context_sampling_1868_311_trimmed_bismark_bt2.CpG",653,486,167,653
"5312","07_report/CpG_context_sampling_1868_312_trimmed_bismark_bt2.CpG",659,473,186,659
"5313","07_report/CpG_context_sampling_1868_313_trimmed_bismark_bt2.CpG",631,454,177,631
"5314","07_report/CpG_context_sampling_1868_314_trimmed_bismark_bt2.CpG",649,463,186,649
"5315","07_report/CpG_context_sampling_1868_315_trimmed_bismark_bt2.CpG",643,479,164,643
"5316","07_report/CpG_context_sampling_1868_316_trimmed_bismark_bt2.CpG",626,447,179,626
"5317","07_report/CpG_context_sampling_1868_317_trimmed_bismark_bt2.CpG",698,500,198,698
"5318","07_report/CpG_context_sampling_1868_318_trimmed_bismark_bt2.CpG",641,465,176,641
"5319","07_report/CpG_context_sampling_1868_319_trimmed_bismark_bt2.CpG",680,486,194,680
"5320","07_report/CpG_context_sampling_1868_320_trimmed_bismark_bt2.CpG",652,470,182,652
"5321","07_report/CpG_context_sampling_1868_321_trimmed_bismark_bt2.CpG",621,439,182,621
"5322","07_report/CpG_context_sampling_1868_322_trimmed_bismark_bt2.CpG",638,463,175,638
"5323","07_report/CpG_context_sampling_1868_323_trimmed_bismark_bt2.CpG",617,446,171,617
"5324","07_report/CpG_context_sampling_1868_324_trimmed_bismark_bt2.CpG",626,449,177,626
"5325","07_report/CpG_context_sampling_1868_325_trimmed_bismark_bt2.CpG",649,477,172,649
"5326","07_report/CpG_context_sampling_1868_326_trimmed_bismark_bt2.CpG",668,477,191,668
"5327","07_report/CpG_context_sampling_1868_327_trimmed_bismark_bt2.CpG",635,449,186,635
"5328","07_report/CpG_context_sampling_1868_328_trimmed_bismark_bt2.CpG",629,434,195,629
"5329","07_report/CpG_context_sampling_1868_329_trimmed_bismark_bt2.CpG",666,459,207,666
"5330","07_report/CpG_context_sampling_1868_330_trimmed_bismark_bt2.CpG",672,483,189,672
"5331","07_report/CpG_context_sampling_1868_331_trimmed_bismark_bt2.CpG",648,495,153,648
"5332","07_report/CpG_context_sampling_1868_332_trimmed_bismark_bt2.CpG",633,467,166,633
"5333","07_report/CpG_context_sampling_1868_333_trimmed_bismark_bt2.CpG",649,464,185,649
"5334","07_report/CpG_context_sampling_1868_334_trimmed_bismark_bt2.CpG",614,424,190,614
"5335","07_report/CpG_context_sampling_1868_335_trimmed_bismark_bt2.CpG",674,472,202,674
"5336","07_report/CpG_context_sampling_1868_336_trimmed_bismark_bt2.CpG",650,467,183,650
"5337","07_report/CpG_context_sampling_1868_337_trimmed_bismark_bt2.CpG",622,444,178,622
"5338","07_report/CpG_context_sampling_1868_338_trimmed_bismark_bt2.CpG",632,461,171,632
"5339","07_report/CpG_context_sampling_1868_339_trimmed_bismark_bt2.CpG",660,465,195,660
"5340","07_report/CpG_context_sampling_1868_340_trimmed_bismark_bt2.CpG",654,469,185,654
"5341","07_report/CpG_context_sampling_1868_341_trimmed_bismark_bt2.CpG",627,439,188,627
"5342","07_report/CpG_context_sampling_1868_342_trimmed_bismark_bt2.CpG",673,459,214,673
"5343","07_report/CpG_context_sampling_1868_343_trimmed_bismark_bt2.CpG",632,472,160,632
"5344","07_report/CpG_context_sampling_1868_344_trimmed_bismark_bt2.CpG",675,499,176,675
"5345","07_report/CpG_context_sampling_1868_345_trimmed_bismark_bt2.CpG",648,467,181,648
"5346","07_report/CpG_context_sampling_1868_346_trimmed_bismark_bt2.CpG",677,483,194,677
"5347","07_report/CpG_context_sampling_1868_347_trimmed_bismark_bt2.CpG",632,466,166,632
"5348","07_report/CpG_context_sampling_1868_348_trimmed_bismark_bt2.CpG",633,451,182,633
"5349","07_report/CpG_context_sampling_1868_349_trimmed_bismark_bt2.CpG",691,479,212,691
"5350","07_report/CpG_context_sampling_1868_350_trimmed_bismark_bt2.CpG",657,466,191,657
"5351","07_report/CpG_context_sampling_1868_351_trimmed_bismark_bt2.CpG",637,455,182,637
"5352","07_report/CpG_context_sampling_1868_352_trimmed_bismark_bt2.CpG",643,449,194,643
"5353","07_report/CpG_context_sampling_1868_353_trimmed_bismark_bt2.CpG",649,433,216,649
"5354","07_report/CpG_context_sampling_1868_354_trimmed_bismark_bt2.CpG",622,446,176,622
"5355","07_report/CpG_context_sampling_1868_355_trimmed_bismark_bt2.CpG",650,473,177,650
"5356","07_report/CpG_context_sampling_1868_356_trimmed_bismark_bt2.CpG",664,490,174,664
"5357","07_report/CpG_context_sampling_1868_357_trimmed_bismark_bt2.CpG",657,472,185,657
"5358","07_report/CpG_context_sampling_1868_358_trimmed_bismark_bt2.CpG",658,477,181,658
"5359","07_report/CpG_context_sampling_1868_359_trimmed_bismark_bt2.CpG",652,470,182,652
"5360","07_report/CpG_context_sampling_1868_360_trimmed_bismark_bt2.CpG",637,456,181,637
"5361","07_report/CpG_context_sampling_1868_361_trimmed_bismark_bt2.CpG",668,476,192,668
"5362","07_report/CpG_context_sampling_1868_362_trimmed_bismark_bt2.CpG",625,464,161,625
"5363","07_report/CpG_context_sampling_1868_363_trimmed_bismark_bt2.CpG",660,472,188,660
"5364","07_report/CpG_context_sampling_1868_364_trimmed_bismark_bt2.CpG",657,481,176,657
"5365","07_report/CpG_context_sampling_1868_365_trimmed_bismark_bt2.CpG",628,444,184,628
"5366","07_report/CpG_context_sampling_1868_366_trimmed_bismark_bt2.CpG",651,477,174,651
"5367","07_report/CpG_context_sampling_1868_367_trimmed_bismark_bt2.CpG",654,450,204,654
"5368","07_report/CpG_context_sampling_1868_368_trimmed_bismark_bt2.CpG",664,470,194,664
"5369","07_report/CpG_context_sampling_1868_369_trimmed_bismark_bt2.CpG",652,489,163,652
"5370","07_report/CpG_context_sampling_1868_370_trimmed_bismark_bt2.CpG",677,455,222,677
"5371","07_report/CpG_context_sampling_1868_371_trimmed_bismark_bt2.CpG",597,418,179,597
"5372","07_report/CpG_context_sampling_1868_372_trimmed_bismark_bt2.CpG",625,454,171,625
"5373","07_report/CpG_context_sampling_1868_373_trimmed_bismark_bt2.CpG",666,481,185,666
"5374","07_report/CpG_context_sampling_1868_374_trimmed_bismark_bt2.CpG",640,463,177,640
"5375","07_report/CpG_context_sampling_1868_375_trimmed_bismark_bt2.CpG",655,441,214,655
"5376","07_report/CpG_context_sampling_1868_376_trimmed_bismark_bt2.CpG",642,472,170,642
"5377","07_report/CpG_context_sampling_1868_377_trimmed_bismark_bt2.CpG",646,457,189,646
"5378","07_report/CpG_context_sampling_1868_378_trimmed_bismark_bt2.CpG",612,430,182,612
"5379","07_report/CpG_context_sampling_1868_379_trimmed_bismark_bt2.CpG",648,454,194,648
"5380","07_report/CpG_context_sampling_1868_380_trimmed_bismark_bt2.CpG",635,447,188,635
"5381","07_report/CpG_context_sampling_1868_381_trimmed_bismark_bt2.CpG",655,452,203,655
"5382","07_report/CpG_context_sampling_1868_382_trimmed_bismark_bt2.CpG",648,465,183,648
"5383","07_report/CpG_context_sampling_1868_383_trimmed_bismark_bt2.CpG",676,479,197,676
"5384","07_report/CpG_context_sampling_1868_384_trimmed_bismark_bt2.CpG",679,484,195,679
"5385","07_report/CpG_context_sampling_1868_385_trimmed_bismark_bt2.CpG",661,488,173,661
"5386","07_report/CpG_context_sampling_1868_386_trimmed_bismark_bt2.CpG",636,436,200,636
"5387","07_report/CpG_context_sampling_1868_387_trimmed_bismark_bt2.CpG",642,486,156,642
"5388","07_report/CpG_context_sampling_1868_388_trimmed_bismark_bt2.CpG",670,499,171,670
"5389","07_report/CpG_context_sampling_1868_389_trimmed_bismark_bt2.CpG",647,469,178,647
"5390","07_report/CpG_context_sampling_1868_390_trimmed_bismark_bt2.CpG",645,466,179,645
"5391","07_report/CpG_context_sampling_1868_391_trimmed_bismark_bt2.CpG",651,464,187,651
"5392","07_report/CpG_context_sampling_1868_392_trimmed_bismark_bt2.CpG",682,510,172,682
"5393","07_report/CpG_context_sampling_1868_393_trimmed_bismark_bt2.CpG",631,434,197,631
"5394","07_report/CpG_context_sampling_1868_394_trimmed_bismark_bt2.CpG",674,487,187,674
"5395","07_report/CpG_context_sampling_1868_395_trimmed_bismark_bt2.CpG",618,467,151,618
"5396","07_report/CpG_context_sampling_1868_396_trimmed_bismark_bt2.CpG",650,471,179,650
"5397","07_report/CpG_context_sampling_1868_397_trimmed_bismark_bt2.CpG",660,467,193,660
"5398","07_report/CpG_context_sampling_1868_398_trimmed_bismark_bt2.CpG",654,484,170,654
"5399","07_report/CpG_context_sampling_1868_399_trimmed_bismark_bt2.CpG",648,469,179,648
"5400","07_report/CpG_context_sampling_1868_400_trimmed_bismark_bt2.CpG",654,471,183,654
"5401","07_report/CpG_context_sampling_1868_401_trimmed_bismark_bt2.CpG",692,485,207,692
"5402","07_report/CpG_context_sampling_1868_402_trimmed_bismark_bt2.CpG",639,444,195,639
"5403","07_report/CpG_context_sampling_1868_403_trimmed_bismark_bt2.CpG",658,473,185,658
"5404","07_report/CpG_context_sampling_1868_404_trimmed_bismark_bt2.CpG",658,461,197,658
"5405","07_report/CpG_context_sampling_1868_405_trimmed_bismark_bt2.CpG",650,482,168,650
"5406","07_report/CpG_context_sampling_1868_406_trimmed_bismark_bt2.CpG",644,457,187,644
"5407","07_report/CpG_context_sampling_1868_407_trimmed_bismark_bt2.CpG",606,441,165,606
"5408","07_report/CpG_context_sampling_1868_408_trimmed_bismark_bt2.CpG",626,450,176,626
"5409","07_report/CpG_context_sampling_1868_409_trimmed_bismark_bt2.CpG",650,480,170,650
"5410","07_report/CpG_context_sampling_1868_410_trimmed_bismark_bt2.CpG",640,463,177,640
"5411","07_report/CpG_context_sampling_1868_411_trimmed_bismark_bt2.CpG",622,448,174,622
"5412","07_report/CpG_context_sampling_1868_412_trimmed_bismark_bt2.CpG",662,457,205,662
"5413","07_report/CpG_context_sampling_1868_413_trimmed_bismark_bt2.CpG",676,477,199,676
"5414","07_report/CpG_context_sampling_1868_414_trimmed_bismark_bt2.CpG",669,490,179,669
"5415","07_report/CpG_context_sampling_1868_415_trimmed_bismark_bt2.CpG",635,442,193,635
"5416","07_report/CpG_context_sampling_1868_416_trimmed_bismark_bt2.CpG",643,473,170,643
"5417","07_report/CpG_context_sampling_1868_417_trimmed_bismark_bt2.CpG",640,471,169,640
"5418","07_report/CpG_context_sampling_1868_418_trimmed_bismark_bt2.CpG",695,473,222,695
"5419","07_report/CpG_context_sampling_1868_419_trimmed_bismark_bt2.CpG",669,480,189,669
"5420","07_report/CpG_context_sampling_1868_420_trimmed_bismark_bt2.CpG",652,463,189,652
"5421","07_report/CpG_context_sampling_1868_421_trimmed_bismark_bt2.CpG",654,460,194,654
"5422","07_report/CpG_context_sampling_1868_422_trimmed_bismark_bt2.CpG",642,458,184,642
"5423","07_report/CpG_context_sampling_1868_423_trimmed_bismark_bt2.CpG",647,449,198,647
